Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN003898,2023-09-09,CUST2739,46-55,Ahmedabad,West,STORE019,Personal Care,Lip Balm,Local,17,391.51,10,5990.1,Cash,False,6655.67,665.5699999999997,9,3,36,352.3588235294118,False
TXN003899,2023-10-25,CUST6466,18-25,Pune,West,STORE044,Grains & Pulses,Wheat Flour,ValueBuy,7,1417.82,20,7939.79,Credit Card,True,9924.74,1984.9499999999998,10,4,43,1134.2557142857142,True
TXN003900,2023-11-07,CUST2211,36-45,Delhi,North,STORE028,Snacks & Confectionery,Dark Chocolate,Local,12,63.75,20,612.0,UPI,True,765.0,153.0,11,4,45,51.0,True
TXN003901,2023-01-28,CUST8835,18-25,Ahmedabad,West,STORE002,Cleaning Supplies,Dish Soap,Premium,20,769.34,5,14617.46,Cash,False,15386.800000000001,769.340000000002,1,1,4,730.8729999999999,False
TXN003902,2023-09-03,CUST5909,26-35,Chennai,South,STORE012,Meat & Seafood,Prawns,EcoFresh,19,37.39,5,674.89,Net Banking,False,710.41,35.51999999999998,9,3,35,35.520526315789475,False
TXN003903,2023-02-16,CUST7215,55+,Lucknow,North,STORE041,Bakery,Baguette,TopBrand,10,155.53,0,1555.3,Net Banking,False,1555.3,0.0,2,1,7,155.53,False
TXN003904,2023-08-04,CUST5306,18-25,Mumbai,West,STORE016,Grains & Pulses,Wheat Flour,NatureBest,6,862.82,10,4659.23,Cash,False,5176.92,517.6900000000005,8,3,31,776.5383333333333,False
TXN003905,2023-05-15,CUST8121,36-45,Jaipur,North,STORE038,Cleaning Supplies,Laundry Detergent,TopBrand,15,1490.31,0,22354.65,Cash,False,22354.649999999998,-3.637978807091713e-12,5,2,20,1490.3100000000002,False
TXN003906,2023-07-08,CUST7304,46-55,Hyderabad,South,STORE044,Dairy & Eggs,Cheddar Cheese,EcoFresh,7,1241.34,0,8689.38,Net Banking,False,8689.38,0.0,7,3,27,1241.34,False
TXN003907,2023-04-07,CUST4404,46-55,Bangalore,South,STORE023,Beverages,Green Tea,PureLife,19,1421.69,10,24310.9,Credit Card,False,27012.11,2701.209999999999,4,2,14,1279.521052631579,True
TXN003908,2023-05-04,CUST6021,55+,Chennai,South,STORE041,Cleaning Supplies,Disinfectant Spray,TopBrand,13,371.08,25,3618.03,Cash,True,4824.04,1206.0099999999998,5,2,18,278.31,False
TXN003909,2023-12-17,CUST2299,46-55,Delhi,North,STORE037,Meat & Seafood,Chicken Breast,GreenLeaf,15,717.6,0,10764.0,Cash,False,10764.0,0.0,12,4,50,717.6,False
TXN003910,2023-06-30,CUST4241,26-35,Kolkata,East,STORE028,Frozen Foods,Frozen Peas,ValueBuy,2,1423.7,15,2420.29,Net Banking,False,2847.4,427.1100000000001,6,2,26,1210.145,False
TXN003911,2023-12-20,CUST8632,26-35,Chennai,South,STORE026,Grains & Pulses,Red Lentils,Premium,10,1016.6,5,9657.7,UPI,False,10166.0,508.2999999999993,12,4,51,965.7700000000001,True
TXN003912,2023-11-01,CUST2298,26-35,Bangalore,South,STORE034,Personal Care,Razor,EcoFresh,17,1320.73,10,20207.17,UPI,False,22452.41,2245.2400000000016,11,4,44,1188.6570588235293,True
TXN003913,2023-11-12,CUST2367,18-25,Ahmedabad,West,STORE019,Bakery,Bagel,FreshMart,16,393.1,20,5031.68,UPI,True,6289.6,1257.92,11,4,45,314.48,True
TXN003914,2023-06-10,CUST3992,36-45,Lucknow,North,STORE007,Frozen Foods,Frozen Peas,TopBrand,13,1300.64,20,13526.66,UPI,True,16908.32,3381.66,6,2,23,1040.5123076923078,True
TXN003915,2023-01-11,CUST5323,18-25,Jaipur,North,STORE046,Meat & Seafood,Salmon Fillet,FreshMart,2,219.68,10,395.42,UPI,False,439.36,43.94,1,1,2,197.71,True
TXN003916,2023-05-08,CUST5071,46-55,Mumbai,West,STORE004,Dairy & Eggs,Mozzarella,HomeChoice,5,896.76,10,4035.42,UPI,False,4483.8,448.3800000000001,5,2,19,807.0840000000001,True
TXN003917,2023-04-24,CUST6858,36-45,Jaipur,North,STORE002,Snacks & Confectionery,Peanut Butter Cups,NatureBest,4,443.75,20,1420.0,Net Banking,True,1775.0,355.0,4,2,17,355.0,False
TXN003918,2023-02-28,CUST6296,55+,Bangalore,South,STORE020,Meat & Seafood,Sausages,TopBrand,3,995.97,0,2987.91,UPI,False,2987.91,0.0,2,1,9,995.9699999999999,True
TXN003919,2023-12-24,CUST2074,46-55,Mumbai,West,STORE018,Personal Care,Body Lotion,Local,8,720.95,0,5767.6,Credit Card,False,5767.6,0.0,12,4,51,720.95,True
TXN003920,2023-04-30,CUST1111,26-35,Kolkata,East,STORE007,Dairy & Eggs,Ghee,ValueBuy,14,1427.85,25,14992.43,Credit Card,True,19989.899999999998,4997.4699999999975,4,2,17,1070.8878571428572,True
TXN003921,2023-02-12,CUST1093,18-25,Bangalore,South,STORE043,Personal Care,Body Lotion,PureLife,20,726.8,0,14536.0,Net Banking,False,14536.0,0.0,2,1,6,726.8,False
TXN003922,2023-03-23,CUST5277,18-25,Delhi,North,STORE001,Bakery,Cookies,EcoFresh,3,1242.36,0,3727.08,Cash,False,3727.08,0.0,3,1,12,1242.36,False
TXN003923,2023-07-26,CUST1868,26-35,Pune,West,STORE042,Meat & Seafood,Crab Meat,TopBrand,11,412.19,20,3627.27,Cash,True,4534.09,906.8200000000002,7,3,30,329.7518181818182,False
TXN003924,2023-08-30,CUST2367,18-25,Kolkata,East,STORE036,Beverages,Coffee Powder,FreshMart,18,1085.58,10,17586.4,Cash,False,19540.44,1954.0399999999972,8,3,35,977.0222222222224,False
TXN003925,2023-02-05,CUST2843,55+,Hyderabad,South,STORE021,Beverages,Mango Juice,Local,3,1342.34,5,3825.67,UPI,False,4027.0199999999995,201.34999999999945,2,1,5,1275.2233333333334,True
TXN003926,2023-12-26,CUST5489,46-55,Ahmedabad,West,STORE032,Fruits & Vegetables,Tomato,Local,13,904.63,5,11172.18,UPI,False,11760.19,588.0100000000002,12,4,52,859.3984615384616,True
TXN003927,2023-07-12,CUST3452,36-45,Kolkata,East,STORE031,Frozen Foods,Frozen Pizza,TopBrand,9,1370.02,15,10480.65,Cash,False,12330.18,1849.5300000000007,7,3,28,1164.5166666666667,False
TXN003928,2023-01-30,CUST7337,55+,Delhi,North,STORE017,Beverages,Green Tea,Premium,10,607.06,10,5463.54,UPI,False,6070.599999999999,607.0599999999995,1,1,5,546.354,True
TXN003929,2023-09-13,CUST9175,18-25,Kolkata,East,STORE008,Dairy & Eggs,Ghee,PureLife,9,1320.92,0,11888.28,Net Banking,False,11888.28,0.0,9,3,37,1320.92,False
TXN003930,2023-02-08,CUST9179,36-45,Pune,West,STORE023,Cleaning Supplies,Floor Cleaner,ValueBuy,2,559.95,0,1119.9,Cash,False,1119.9,0.0,2,1,6,559.95,False
TXN003931,2023-06-16,CUST1764,36-45,Pune,West,STORE018,Cleaning Supplies,Laundry Detergent,PureLife,16,1109.65,20,14203.52,Cash,True,17754.4,3550.880000000001,6,2,24,887.72,False
TXN003932,2023-03-16,CUST7625,46-55,Delhi,North,STORE041,Beverages,Cola,FreshMart,20,1459.65,10,26273.7,Net Banking,False,29193.0,2919.2999999999993,3,1,11,1313.685,False
TXN003933,2023-04-27,CUST8180,55+,Kolkata,East,STORE043,Cleaning Supplies,Dish Soap,EcoFresh,2,106.55,0,213.1,Credit Card,False,213.1,0.0,4,2,17,106.55,True
TXN003934,2023-01-23,CUST5805,26-35,Chennai,South,STORE017,Frozen Foods,Chicken Nuggets,NatureBest,20,1421.58,25,21323.7,UPI,True,28431.6,7107.899999999998,1,1,4,1066.185,True
TXN003935,2023-08-16,CUST7261,55+,Mumbai,West,STORE006,Grains & Pulses,Soya Chunks,ValueBuy,10,233.3,0,2333.0,Cash,False,2333.0,0.0,8,3,33,233.3,False
TXN003936,2023-08-07,CUST6897,55+,Jaipur,North,STORE031,Fruits & Vegetables,Mango,HomeChoice,3,1353.49,5,3857.45,Credit Card,False,4060.4700000000003,203.02000000000044,8,3,32,1285.8166666666666,True
TXN003937,2023-06-10,CUST5121,18-25,Pune,West,STORE030,Grains & Pulses,Black Beans,NatureBest,14,1108.43,0,15518.02,Debit Card,False,15518.02,0.0,6,2,23,1108.43,True
TXN003938,2023-06-28,CUST2816,55+,Ahmedabad,West,STORE001,Fruits & Vegetables,Apple,FreshMart,14,30.71,25,322.46,UPI,True,429.94,107.48000000000002,6,2,26,23.032857142857143,True
TXN003939,2023-07-05,CUST8480,46-55,Chennai,South,STORE007,Personal Care,Hand Cream,Premium,6,765.29,15,3902.98,UPI,False,4591.74,688.7599999999998,7,3,27,650.4966666666667,True
TXN003940,2023-12-19,CUST2512,55+,Hyderabad,South,STORE047,Personal Care,Lip Balm,HomeChoice,14,647.53,0,9065.42,Credit Card,False,9065.42,0.0,12,4,51,647.53,True
TXN003941,2023-04-16,CUST1174,55+,Chennai,South,STORE010,Cleaning Supplies,Glass Cleaner,NatureBest,19,1297.56,10,22188.28,Debit Card,False,24653.64,2465.3600000000006,4,2,15,1167.8042105263157,True
TXN003942,2023-04-11,CUST7927,46-55,Delhi,North,STORE018,Bakery,Donut,FreshMart,12,937.02,5,10682.03,Net Banking,False,11244.24,562.2099999999991,4,2,15,890.1691666666667,False
TXN003943,2023-05-27,CUST8623,46-55,Delhi,North,STORE038,Grains & Pulses,Wheat Flour,Premium,2,524.49,10,944.08,Net Banking,False,1048.98,104.89999999999998,5,2,21,472.04,False
TXN003944,2023-03-08,CUST1996,55+,Delhi,North,STORE014,Fruits & Vegetables,Banana,EcoFresh,6,519.94,20,2495.71,Cash,True,3119.6400000000003,623.9300000000003,3,1,10,415.95166666666665,False
TXN003945,2023-12-03,CUST1630,18-25,Jaipur,North,STORE026,Fruits & Vegetables,Potato,HomeChoice,2,231.6,25,347.4,Cash,True,463.2,115.80000000000001,12,4,48,173.7,False
TXN003946,2023-06-22,CUST6762,55+,Ahmedabad,West,STORE007,Frozen Foods,Fish Fingers,TopBrand,2,347.46,15,590.68,Cash,False,694.92,104.24000000000001,6,2,25,295.34,False
TXN003947,2023-03-19,CUST7649,36-45,Pune,West,STORE035,Frozen Foods,Waffles,EcoFresh,3,659.03,20,1581.67,Credit Card,True,1977.09,395.41999999999985,3,1,11,527.2233333333334,True
TXN003948,2023-09-20,CUST8998,26-35,Delhi,North,STORE010,Frozen Foods,Frozen Pizza,FreshMart,12,372.77,20,3578.59,Net Banking,True,4473.24,894.6499999999996,9,3,38,298.21583333333336,False
TXN003949,2023-07-18,CUST5394,18-25,Kolkata,East,STORE040,Bakery,Croissant,ValueBuy,9,545.78,0,4912.02,Net Banking,False,4912.0199999999995,-9.094947017729282e-13,7,3,29,545.7800000000001,False
TXN003950,2023-11-22,CUST5710,18-25,Jaipur,North,STORE049,Personal Care,Body Lotion,FreshMart,16,1367.93,5,20792.54,Cash,False,21886.88,1094.3400000000001,11,4,47,1299.53375,False
TXN003951,2023-05-04,CUST4791,18-25,Pune,West,STORE049,Fruits & Vegetables,Mango,FreshMart,11,814.47,10,8063.25,Debit Card,False,8959.17,895.9200000000001,5,2,18,733.0227272727273,True
TXN003952,2023-01-01,CUST9743,55+,Bangalore,South,STORE045,Frozen Foods,Frozen Pizza,ValueBuy,11,1256.45,20,11056.76,Cash,True,13820.95,2764.1900000000005,1,1,52,1005.16,False
TXN003953,2023-05-26,CUST5630,46-55,Lucknow,North,STORE040,Frozen Foods,Frozen Corn,FreshMart,8,710.76,0,5686.08,Debit Card,False,5686.08,0.0,5,2,21,710.76,True
TXN003954,2023-09-08,CUST9679,55+,Hyderabad,South,STORE002,Cleaning Supplies,Glass Cleaner,HomeChoice,9,710.14,0,6391.26,UPI,False,6391.26,0.0,9,3,36,710.14,True
TXN003955,2023-12-18,CUST1782,36-45,Kolkata,East,STORE041,Frozen Foods,Frozen Corn,FreshMart,4,1496.7,0,5986.8,Cash,False,5986.8,0.0,12,4,51,1496.7,False
TXN003956,2023-04-18,CUST9882,55+,Kolkata,East,STORE050,Grains & Pulses,Soya Chunks,FreshMart,16,499.32,25,5991.84,Net Banking,True,7989.12,1997.2799999999997,4,2,16,374.49,False
TXN003957,2023-09-19,CUST3696,55+,Ahmedabad,West,STORE021,Beverages,Green Tea,FreshMart,10,46.3,0,463.0,UPI,False,463.0,0.0,9,3,38,46.3,True
TXN003958,2023-12-22,CUST3294,55+,Kolkata,East,STORE024,Bakery,Cake Slice,NatureBest,8,283.84,15,1930.11,Debit Card,False,2270.72,340.6099999999999,12,4,51,241.26375,True
TXN003959,2023-08-28,CUST2320,18-25,Mumbai,West,STORE029,Snacks & Confectionery,Potato Chips,Premium,7,500.92,10,3155.8,Net Banking,False,3506.44,350.6399999999999,8,3,35,450.8285714285715,False
TXN003960,2023-09-29,CUST5378,18-25,Hyderabad,South,STORE033,Personal Care,Deodorant,FreshMart,12,191.91,0,2302.92,Debit Card,False,2302.92,0.0,9,3,39,191.91,True
TXN003961,2023-09-10,CUST5231,18-25,Mumbai,West,STORE018,Dairy & Eggs,Paneer,TopBrand,5,42.88,0,214.4,Cash,False,214.4,0.0,9,3,36,42.88,False
TXN003962,2023-04-21,CUST3523,46-55,Lucknow,North,STORE027,Snacks & Confectionery,Nachos,Local,20,1372.16,5,26071.04,Credit Card,False,27443.2,1372.1599999999999,4,2,16,1303.5520000000001,True
TXN003963,2023-09-19,CUST8626,55+,Lucknow,North,STORE013,Frozen Foods,Chicken Nuggets,FreshMart,19,405.19,5,7313.68,Net Banking,False,7698.61,384.9299999999994,9,3,38,384.9305263157895,False
TXN003964,2023-01-27,CUST7012,46-55,Delhi,North,STORE013,Bakery,Cake Slice,EcoFresh,7,908.07,20,5085.19,Cash,True,6356.490000000001,1271.300000000001,1,1,4,726.4557142857142,False
TXN003965,2023-04-15,CUST8818,26-35,Delhi,North,STORE040,Personal Care,Conditioner,PureLife,10,1245.86,0,12458.6,Net Banking,False,12458.599999999999,-1.8189894035458565e-12,4,2,15,1245.8600000000001,False
TXN003966,2023-10-18,CUST4634,46-55,Kolkata,East,STORE025,Dairy & Eggs,Cheddar Cheese,Local,18,1482.81,0,26690.58,Debit Card,False,26690.579999999998,-3.637978807091713e-12,10,4,42,1482.8100000000002,True
TXN003967,2023-12-14,CUST4194,18-25,Chennai,South,STORE043,Meat & Seafood,Lamb Rack,PureLife,7,1452.2,15,8640.59,Debit Card,False,10165.4,1524.8099999999995,12,4,50,1234.3700000000001,True
TXN003968,2023-07-08,CUST1519,55+,Kolkata,East,STORE038,Grains & Pulses,Oats,TopBrand,14,832.37,0,11653.18,Cash,False,11653.18,0.0,7,3,27,832.37,False
TXN003969,2023-07-30,CUST4739,26-35,Bangalore,South,STORE044,Beverages,Energy Drink,FreshMart,4,805.82,25,2417.46,Credit Card,True,3223.28,805.8200000000002,7,3,30,604.365,True
TXN003970,2023-05-04,CUST4637,55+,Chennai,South,STORE034,Meat & Seafood,Chicken Breast,GreenLeaf,5,1217.57,5,5783.46,Cash,False,6087.849999999999,304.3899999999994,5,2,18,1156.692,False
TXN003971,2023-09-11,CUST1264,36-45,Hyderabad,South,STORE001,Grains & Pulses,Quinoa,FreshMart,5,493.35,0,2466.75,Debit Card,False,2466.75,0.0,9,3,37,493.35,True
TXN003972,2023-08-28,CUST1657,46-55,Pune,West,STORE042,Meat & Seafood,Crab Meat,HomeChoice,13,648.82,10,7591.19,UPI,False,8434.66,843.4700000000003,8,3,35,583.9376923076923,True
TXN003973,2023-08-07,CUST4318,46-55,Ahmedabad,West,STORE033,Fruits & Vegetables,Tomato,FreshMart,11,720.18,20,6337.58,Debit Card,True,7921.98,1584.3999999999996,8,3,32,576.1436363636363,True
TXN003974,2023-04-14,CUST4111,18-25,Bangalore,South,STORE037,Meat & Seafood,Beef Steak,ValueBuy,17,96.25,0,1636.25,Cash,False,1636.25,0.0,4,2,15,96.25,False
TXN003975,2023-09-13,CUST1825,46-55,Lucknow,North,STORE024,Dairy & Eggs,Mozzarella,NatureBest,18,262.89,25,3549.02,Net Banking,True,4732.0199999999995,1182.9999999999995,9,3,37,197.1677777777778,False
TXN003976,2023-04-07,CUST7615,46-55,Mumbai,West,STORE034,Frozen Foods,Frozen Peas,HomeChoice,1,849.53,20,679.62,Net Banking,True,849.53,169.90999999999997,4,2,14,679.62,False
TXN003977,2023-07-13,CUST7536,55+,Jaipur,North,STORE044,Dairy & Eggs,Cream,Premium,19,586.94,0,11151.86,Cash,False,11151.86,0.0,7,3,28,586.94,False
TXN003978,2023-07-09,CUST3815,55+,Lucknow,North,STORE044,Bakery,Donut,PureLife,2,474.25,0,948.5,UPI,False,948.5,0.0,7,3,27,474.25,True
TXN003979,2023-12-13,CUST8366,55+,Hyderabad,South,STORE009,Snacks & Confectionery,Pretzels,HomeChoice,14,823.44,0,11528.16,Debit Card,False,11528.16,0.0,12,4,50,823.4399999999999,True
TXN003980,2023-01-05,CUST4554,18-25,Lucknow,North,STORE003,Dairy & Eggs,Mozzarella,Premium,15,1490.17,25,16764.41,Cash,True,22352.550000000003,5588.140000000003,1,1,1,1117.6273333333334,False
TXN003981,2023-05-13,CUST5217,55+,Chennai,South,STORE030,Cleaning Supplies,Glass Cleaner,Premium,18,1090.07,15,16678.07,Net Banking,False,19621.26,2943.1899999999987,5,2,19,926.5594444444445,False
TXN003982,2023-06-12,CUST9834,46-55,Jaipur,North,STORE045,Fruits & Vegetables,Spinach,ValueBuy,8,296.67,20,1898.69,Credit Card,True,2373.36,474.6700000000001,6,2,24,237.33625,True
TXN003983,2023-08-05,CUST7922,46-55,Delhi,North,STORE020,Frozen Foods,Frozen Pizza,FreshMart,4,332.66,0,1330.64,Debit Card,False,1330.64,0.0,8,3,31,332.66,True
TXN003984,2023-09-29,CUST9170,55+,Ahmedabad,West,STORE001,Grains & Pulses,Corn Flour,GreenLeaf,10,341.63,0,3416.3,UPI,False,3416.3,0.0,9,3,39,341.63,True
TXN003985,2023-08-03,CUST9616,55+,Kolkata,East,STORE032,Cleaning Supplies,Laundry Detergent,FreshMart,8,663.83,0,5310.64,Debit Card,False,5310.64,0.0,8,3,31,663.83,True
TXN003986,2023-05-01,CUST8202,26-35,Kolkata,East,STORE046,Dairy & Eggs,Eggs,NatureBest,16,815.36,0,13045.76,Debit Card,False,13045.76,0.0,5,2,18,815.36,True
TXN003987,2023-05-19,CUST8872,55+,Ahmedabad,West,STORE039,Bakery,Brown Bread,PureLife,11,587.67,0,6464.37,Debit Card,False,6464.37,0.0,5,2,20,587.67,True
TXN003988,2023-08-19,CUST4703,18-25,Mumbai,West,STORE023,Meat & Seafood,Prawns,Local,16,1464.29,0,23428.64,UPI,False,23428.64,0.0,8,3,33,1464.29,True
TXN003989,2023-08-14,CUST9533,36-45,Delhi,North,STORE046,Frozen Foods,Frozen Fries,EcoFresh,2,796.54,0,1593.08,Debit Card,False,1593.08,0.0,8,3,33,796.54,True
TXN003990,2023-07-17,CUST3275,18-25,Kolkata,East,STORE039,Fruits & Vegetables,Banana,Local,15,679.04,20,8148.48,UPI,True,10185.599999999999,2037.119999999999,7,3,29,543.232,True
TXN003991,2023-06-25,CUST5926,26-35,Pune,West,STORE017,Cleaning Supplies,Sponge Pack,TopBrand,11,950.38,15,8886.05,Net Banking,False,10454.18,1568.130000000001,6,2,25,807.8227272727272,False
TXN003992,2023-08-26,CUST3654,26-35,Ahmedabad,West,STORE046,Frozen Foods,Frozen Fries,EcoFresh,6,919.1,0,5514.6,UPI,False,5514.6,0.0,8,3,34,919.1,True
TXN003993,2023-06-10,CUST5256,18-25,Hyderabad,South,STORE015,Grains & Pulses,Oats,Premium,14,1002.65,0,14037.1,Credit Card,False,14037.1,0.0,6,2,23,1002.65,True
TXN003994,2023-05-02,CUST3211,26-35,Jaipur,North,STORE035,Personal Care,Body Lotion,Local,14,1009.67,5,13428.61,Net Banking,False,14135.38,706.7699999999986,5,2,18,959.1864285714286,False
TXN003995,2023-08-05,CUST9208,46-55,Delhi,North,STORE012,Frozen Foods,Frozen Peas,Local,12,973.88,10,10517.9,UPI,False,11686.56,1168.6599999999999,8,3,31,876.4916666666667,True
TXN003996,2023-09-12,CUST5402,55+,Hyderabad,South,STORE004,Frozen Foods,Ice Cream,Premium,8,547.0,15,3719.6,Debit Card,False,4376.0,656.4000000000001,9,3,37,464.95,True
TXN003997,2023-07-30,CUST3386,46-55,Mumbai,West,STORE015,Meat & Seafood,Beef Steak,TopBrand,10,1250.33,0,12503.3,Cash,False,12503.3,0.0,7,3,30,1250.33,False
TXN003998,2023-07-31,CUST5675,46-55,Hyderabad,South,STORE041,Frozen Foods,Frozen Pizza,FreshMart,3,231.48,20,555.55,Net Banking,True,694.4399999999999,138.89,7,3,31,185.1833333333333,False
TXN003999,2023-01-04,CUST1769,55+,Chennai,South,STORE007,Frozen Foods,Ice Cream,EcoFresh,20,1176.95,0,23539.0,UPI,False,23539.0,0.0,1,1,1,1176.95,True
TXN004000,2023-05-08,CUST1634,18-25,Kolkata,East,STORE007,Snacks & Confectionery,Dark Chocolate,ValueBuy,10,516.33,10,4646.97,Net Banking,False,5163.3,516.3299999999999,5,2,19,464.697,False
TXN004001,2023-01-03,CUST6157,26-35,Delhi,North,STORE046,Beverages,Energy Drink,HomeChoice,16,1093.5,0,17496.0,Debit Card,False,17496.0,0.0,1,1,1,1093.5,True
TXN004002,2023-01-29,CUST9176,26-35,Jaipur,North,STORE011,Cleaning Supplies,Broom,NatureBest,15,1032.91,5,14718.97,UPI,False,15493.650000000001,774.6800000000021,1,1,4,981.2646666666666,True
TXN004003,2023-08-18,CUST1968,55+,Pune,West,STORE044,Frozen Foods,Veggie Burger,EcoFresh,19,1331.08,0,25290.52,Cash,False,25290.519999999997,-3.637978807091713e-12,8,3,33,1331.08,False
TXN004004,2023-01-01,CUST3405,36-45,Mumbai,West,STORE003,Dairy & Eggs,Ghee,FreshMart,7,1006.73,10,6342.4,UPI,False,7047.110000000001,704.710000000001,1,1,52,906.0571428571428,True
TXN004005,2023-05-06,CUST6080,55+,Delhi,North,STORE042,Beverages,Green Tea,PureLife,15,1490.98,10,20128.23,UPI,False,22364.7,2236.470000000001,5,2,18,1341.882,True
TXN004006,2023-04-09,CUST5660,46-55,Pune,West,STORE032,Snacks & Confectionery,Popcorn,PureLife,12,100.7,15,1027.14,Cash,False,1208.4,181.26,4,2,14,85.59500000000001,False
TXN004007,2023-04-09,CUST9806,46-55,Hyderabad,South,STORE022,Dairy & Eggs,Cream,TopBrand,6,767.44,15,3913.94,Net Banking,False,4604.64,690.7000000000003,4,2,14,652.3233333333334,False
TXN004008,2023-01-31,CUST5265,18-25,Kolkata,East,STORE044,Cleaning Supplies,Fabric Softener,TopBrand,19,1398.67,0,26574.73,Debit Card,False,26574.730000000003,3.637978807091713e-12,1,1,5,1398.67,True
TXN004009,2023-07-24,CUST5485,26-35,Delhi,North,STORE002,Bakery,Bagel,GreenLeaf,8,84.1,0,672.8,Credit Card,False,672.8,0.0,7,3,30,84.1,True
TXN004010,2023-04-27,CUST4733,26-35,Ahmedabad,West,STORE038,Grains & Pulses,Black Beans,PureLife,9,449.42,10,3640.3,Debit Card,False,4044.78,404.48,4,2,17,404.4777777777778,True
TXN004011,2023-12-29,CUST1881,36-45,Pune,West,STORE031,Personal Care,Hand Cream,ValueBuy,16,1042.91,10,15017.9,Credit Card,False,16686.56,1668.6600000000017,12,4,52,938.61875,True
TXN004012,2023-12-05,CUST5846,18-25,Chennai,South,STORE037,Beverages,Energy Drink,FreshMart,20,726.43,5,13802.17,UPI,False,14528.599999999999,726.4299999999985,12,4,49,690.1085,True
TXN004013,2023-10-14,CUST5777,36-45,Hyderabad,South,STORE012,Personal Care,Conditioner,Local,2,898.69,25,1348.03,Net Banking,True,1797.38,449.35000000000014,10,4,41,674.015,False
TXN004014,2023-03-09,CUST2984,26-35,Lucknow,North,STORE033,Bakery,Pita Bread,HomeChoice,8,108.38,10,780.34,UPI,False,867.04,86.69999999999993,3,1,10,97.5425,True
TXN004015,2023-04-03,CUST5656,55+,Kolkata,East,STORE038,Snacks & Confectionery,Pretzels,NatureBest,20,710.05,0,14201.0,Cash,False,14201.0,0.0,4,2,14,710.05,False
TXN004016,2023-07-05,CUST9663,36-45,Ahmedabad,West,STORE015,Snacks & Confectionery,Gummy Bears,PureLife,19,863.73,0,16410.87,Debit Card,False,16410.87,0.0,7,3,27,863.7299999999999,True
TXN004017,2023-05-27,CUST4351,36-45,Mumbai,West,STORE018,Frozen Foods,Veggie Burger,FreshMart,5,1490.91,5,7081.82,UPI,False,7454.55,372.7300000000005,5,2,21,1416.364,True
TXN004018,2023-02-06,CUST4921,55+,Hyderabad,South,STORE022,Fruits & Vegetables,Potato,Local,14,1281.45,5,17043.29,Debit Card,False,17940.3,897.0099999999984,2,1,6,1217.3778571428572,True
TXN004019,2023-06-16,CUST1336,46-55,Ahmedabad,West,STORE014,Meat & Seafood,Sausages,NatureBest,18,1126.78,10,18253.84,Credit Card,False,20282.04,2028.2000000000007,6,2,24,1014.1022222222223,True
TXN004020,2023-07-21,CUST6055,26-35,Mumbai,West,STORE007,Cleaning Supplies,Laundry Detergent,Premium,4,1193.28,0,4773.12,Cash,False,4773.12,0.0,7,3,29,1193.28,False
TXN004021,2023-08-26,CUST8466,18-25,Chennai,South,STORE032,Snacks & Confectionery,Granola Bar,FreshMart,16,1462.27,5,22226.5,Debit Card,False,23396.32,1169.8199999999997,8,3,34,1389.15625,True
